startDate,siteID,regionName,SiteRef,siteDescription,flowDirection,trafficCount_x,siteRef,SH,siteType,geometry,date,week,month,year,holiday,trafficCount_y
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18468.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,510.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16999.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,641.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,190.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,10533.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,437.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,10979.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-01,Monday,1,2018,True,58760.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15611.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,805.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,9750.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,518.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,8749.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,299.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,825.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15229.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-02,Tuesday,1,2018,True,51787.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1677.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18695.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,951.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,14267.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,11693.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,643.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1779.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18517.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-03,Wednesday,1,2018,False,68226.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16801.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,566.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1596.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17634.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1576.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,13014.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,794.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-04 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,11928.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-04,Thursday,1,2018,False,63911.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1496.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16212.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,11902.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,579.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,746.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,12102.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17240.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-05 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1467.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-05,Friday,1,2018,False,61747.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17420.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1177.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,380.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,11250.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,661.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,12265.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18245.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-06 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1144.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-06,Saturday,1,2018,False,62543.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16861.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,862.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,317.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,10936.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,580.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,11199.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,802.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-07 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18044.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-07,Sunday,1,2018,False,59603.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21237.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1985.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1211.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17609.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,14419.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2225.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20581.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-08 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,740.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-08,Monday,1,2018,False,80008.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22054.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2153.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1297.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18645.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15344.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,782.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2439.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-09 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21129.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-09,Tuesday,1,2018,False,83844.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2224.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22583.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19399.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21737.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2467.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,812.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15632.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-10 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1366.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-10,Wednesday,1,2018,False,86222.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23002.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2168.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19970.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1413.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15933.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,796.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2484.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-11 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22120.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-11,Thursday,1,2018,False,87889.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22253.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,781.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16317.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1372.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19815.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23105.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1997.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-12 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2384.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-12,Friday,1,2018,False,88027.0
2018-01-13 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20470.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-13,Saturday,1,2018,False,74395.0
2018-01-13 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1339.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-13,Saturday,1,2018,False,74395.0
2018-01-13 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,442.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-13,Saturday,1,2018,False,74395.0
2018-01-13 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,13572.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-13,Saturday,1,2018,False,74395.0
2018-01-13 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15346.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-01-13,Saturday,1,2018,False,74395.0
