name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auckland,New Zealand",26/01/2019,22.5,16,18.9,22.5,16,18.9,13.7,72.3,0,0,0,,,,,13.5,227.7,1017.7,73,7,231.9,20.2,9,,2019-01-26T06:29:16,2019-01-26T20:36:52,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E0594,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",27/01/2019,22.5,16.9,20,22.5,16.9,20,16.3,79.9,0,0,0,,,,,19.7,239.8,1016.8,62.6,6.8,204.2,17.5,9,,2019-01-27T06:30:21,2019-01-27T20:36:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",28/01/2019,25.5,19.9,21.7,25.5,19.9,21.7,19.4,87.5,0.6,100,4.17,rain,,,,20.6,220.3,1017.6,80.7,6.3,259.6,22.2,10,,2019-01-28T06:31:27,2019-01-28T20:35:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",29/01/2019,26,19.9,22.8,26,19.9,22.8,19.4,81.7,0,0,0,,,,,15.6,218.2,1018.9,37,6.5,358.2,31,10,,2019-01-29T06:32:33,2019-01-29T20:34:47,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",30/01/2019,27.5,19.4,23.4,28.4,19.4,23.5,18.3,74.5,0,0,0,,,,,12.8,41.9,1023.1,44.1,6.7,337.6,29.1,10,,2019-01-30T06:33:40,2019-01-30T20:34:01,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",31/01/2019,26.5,18,22.1,26.5,18,22.1,18.1,79.5,0,0,0,,,,25.3,12.1,25.3,1021.6,35.2,6,393.4,34.1,10,,2019-01-31T06:34:46,2019-01-31T20:33:14,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",01/02/2019,26,17,21.4,26,17,21.4,15.8,71.8,0,0,0,,,,,14.6,211,1016.9,25.6,6.7,286.8,25,10,,2019-02-01T06:35:52,2019-02-01T20:32:25,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E0594,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",02/02/2019,24.5,18.5,20.9,24.5,18.5,20.9,15.5,73.5,0,0,0,,,,,13.9,216,1016.1,58.6,6.6,274.3,23.6,8,,2019-02-02T06:36:58,2019-02-02T20:31:35,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",03/02/2019,25.5,19,21.9,25.5,19,21.9,15,65.9,0,0,0,,,,,15.6,50,1021.7,63.7,7,324.7,28.1,10,,2019-02-03T06:38:05,2019-02-03T20:30:43,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",04/02/2019,26.5,16,21.1,26.5,16,21.1,14.3,67.1,0,0,0,,,,,12.1,37.3,1021.9,34.7,6.9,390.6,34,10,,2019-02-04T06:39:11,2019-02-04T20:29:50,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",05/02/2019,26.5,16,21.4,26.5,16,21.4,16.5,75.6,0,0,0,,,,,16.1,225.4,1018.9,0.5,6.9,219.8,19,8,,2019-02-05T06:40:17,2019-02-05T20:28:55,0,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",06/02/2019,26.5,16.9,21.8,26.5,16.9,21.8,17.2,76.8,0.8,100,12.5,rain,,,,18.3,213.7,1018,28.4,6.7,386.5,33.4,10,,2019-02-06T06:41:23,2019-02-06T20:27:59,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",07/02/2019,20.9,18,19.1,20.9,18,19.1,14,72.8,1,100,4.17,rain,,,,15,97.7,1023.1,70,6.9,170,14.5,7,,2019-02-07T06:42:28,2019-02-07T20:27:01,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",08/02/2019,22.1,15.9,19.3,22.1,15.9,19.3,12.3,64.9,0,0,0,,,,,12.2,94.8,1021.4,61.4,7.5,280.8,24.2,10,,2019-02-08T06:43:34,2019-02-08T20:26:02,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZWP,NZAA,93110099999,C4778,93112099999,3EMT9"
"Auckland,New Zealand",09/02/2019,24.5,16,20.4,24.5,16,20.4,14.4,69.9,0,0,0,,,,,18.3,75.5,1017,76.4,6.8,300.6,25.8,10,,2019-02-09T06:44:39,2019-02-09T20:25:01,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",10/02/2019,26,15.9,20.7,26,15.9,20.7,14.9,71.6,0,0,0,,,,,16.1,199.2,1011,18.1,7,374.8,32.5,10,,2019-02-10T06:45:44,2019-02-10T20:23:59,0.17,Clear,Clear conditions throughout the day.,clear-day,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",11/02/2019,26.1,16.8,21.2,26.1,16.8,21.2,16.3,75.6,0,0,0,,,,,17.2,228.6,1006.1,3.7,6.9,334.1,28.9,10,,2019-02-11T06:46:49,2019-02-11T20:22:56,0.21,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",12/02/2019,25.5,16,21.4,25.5,16,21.4,17.4,79.3,0.2,100,8.33,rain,,,,15.5,242.1,1007.5,30.9,7,282.5,24.4,10,,2019-02-12T06:47:54,2019-02-12T20:21:51,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",13/02/2019,26,19.9,22.2,26,19.9,22.2,17.5,75.6,0,0,0,,,,,16.8,219.7,1011.3,34.2,6.9,384.1,33.1,10,,2019-02-13T06:48:58,2019-02-13T20:20:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",14/02/2019,27,17,21.5,28.1,17,21.6,17.8,80.7,0,0,0,,,,,13.5,209.2,1012.7,15.3,6.9,390.5,33.5,10,,2019-02-14T06:50:02,2019-02-14T20:19:38,0.31,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",15/02/2019,25.8,17,21.2,25.8,17,21.2,16.9,77.6,0,0,0,,,,,20.1,207,1013.1,9.3,7,344.8,29.5,10,,2019-02-15T06:51:06,2019-02-15T20:18:30,0.34,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",16/02/2019,24.5,18.8,20.9,24.5,18.8,20.9,14.5,67.1,0,0,0,,,,,24.7,209,1012.1,39.1,6.5,351,30.3,10,,2019-02-16T06:52:10,2019-02-16T20:17:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D0000,93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",17/02/2019,26,15,20.7,26,15,20.7,15.9,75.5,0.2,100,8.33,rain,,,,16.1,23.3,1014.1,29.5,6.2,361.6,31.1,10,,2019-02-17T06:53:13,2019-02-17T20:16:10,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,C4778,3EMT9"
"Auckland,New Zealand",18/02/2019,23.5,17,20,23.5,17,20,15.2,75.6,0,0,0,,,,,15,211.8,1015,45.9,6.1,328.8,28.3,10,,2019-02-18T06:54:15,2019-02-18T20:14:58,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,NZAA,C4778,3EMT9"
"Auckland,New Zealand",19/02/2019,24.1,18,20.7,24.1,18,20.7,14.3,67.1,0,0,0,,,,,12,210.8,1015.1,54.5,6.9,285.8,24.6,10,,2019-02-19T06:55:18,2019-02-19T20:13:46,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,E0594,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",20/02/2019,26,16,20.8,26,16,20.8,16.8,79.3,0,0,0,,,,,11,49.4,1015.3,54.7,7,223.7,19.5,9,,2019-02-20T06:56:20,2019-02-20T20:12:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D0000,93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",21/02/2019,26,19.9,22.8,26,19.9,22.8,19,80,0.1,100,4.17,rain,,,23,19.7,33,1016.8,38.7,7,225.2,19.3,8,,2019-02-21T06:57:22,2019-02-21T20:11:17,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",22/02/2019,22.9,19.9,21.1,22.9,19.9,21.1,19.5,91.2,3.6,100,8.33,rain,,,23,16.8,26.3,1013.9,70.7,6.6,80.8,6.9,3,,2019-02-22T06:58:23,2019-02-22T20:10:02,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",23/02/2019,21.7,18.1,19.9,21.7,18.1,19.9,16.9,83.9,10,100,8.33,rain,,,18.3,18.6,217.7,1005.8,66.9,6.3,121,10.5,4,,2019-02-23T06:59:24,2019-02-23T20:08:45,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",24/02/2019,22,16,18.6,22,16,18.6,12.5,68.9,2.2,100,8.33,rain,,,,20.8,246.4,1000.8,55.7,6.9,273.2,23.6,10,,2019-02-24T07:00:25,2019-02-24T20:07:28,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",25/02/2019,23,13.5,17.6,23,13.5,17.6,9.2,59.4,0.2,100,4.17,rain,,,,20.7,159.6,1012.6,23.9,7,334.4,28.9,10,,2019-02-25T07:01:25,2019-02-25T20:06:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",26/02/2019,22.5,13.5,17.5,22.5,13.5,17.5,8.7,57.4,0,0,0,,,,,16.5,189.1,1021.3,0.1,7.3,358.5,30.9,10,,2019-02-26T07:02:25,2019-02-26T20:04:50,0.71,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",27/02/2019,22.1,12,17.3,22.1,12,17.3,11.9,72.1,0,0,0,,,,,16.7,218.3,1018.6,8.7,7,349.4,30.3,10,,2019-02-27T07:03:25,2019-02-27T20:03:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",28/02/2019,22,17.5,19.4,22,17.5,19.4,12.3,64.9,0.2,100,4.17,rain,,,,20.8,209.9,1017.9,37.1,6.9,345.8,29.8,10,,2019-02-28T07:04:24,2019-02-28T20:02:10,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",01/03/2019,22.5,15.9,18.7,22.5,15.9,18.7,11.3,62.6,0,0,0,,,,,12.7,174.3,1024,77.3,7,153.9,13.3,6,,2019-03-01T07:05:23,2019-03-01T20:00:49,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",02/03/2019,24.7,13.9,18.4,24.7,13.9,18.4,10.4,63.4,0,0,0,,,,,12.8,179.9,1026.2,6.1,7,345,29.7,10,,2019-03-02T07:06:22,2019-03-02T19:59:27,0.84,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",03/03/2019,24,12.4,18.3,24,12.4,18.3,13.6,75.4,0,0,0,,,,,15.6,223.4,1028.8,0,7,345.2,29.8,10,,2019-03-03T07:07:20,2019-03-03T19:58:04,0.88,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",04/03/2019,22.5,14.1,18.8,22.5,14.1,18.8,15.4,81.3,0,0,0,,,,,17.7,215,1027.2,16,6.7,290.3,25.1,10,,2019-03-04T07:08:18,2019-03-04T19:56:41,0.91,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",05/03/2019,23,17.4,19.5,23,17.4,19.5,13.2,67.7,0,0,0,,,,,17.7,208.3,1025.1,50.6,6.9,320,27.6,10,,2019-03-05T07:09:16,2019-03-05T19:55:17,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",06/03/2019,24,13.5,18.8,24,13.5,18.8,14.9,80.1,0,0,0,,,,,12.6,207.4,1023.3,5.9,6.8,316.9,27.3,10,,2019-03-06T07:10:13,2019-03-06T19:53:53,0.98,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",07/03/2019,25.1,14.5,20.1,25.1,14.5,20.1,17.1,83.9,3,100,4.17,rain,,,,17.7,22.3,1020.9,57.2,6.7,203.2,17.7,8,,2019-03-07T07:11:10,2019-03-07T19:52:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",08/03/2019,23.1,16.5,18.7,23.1,16.5,18.7,16.9,89.9,18,100,8.33,rain,,,26.4,17.1,0.7,1017.4,52.3,6.5,74,6.3,3,,2019-03-08T07:12:06,2019-03-08T19:51:03,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",09/03/2019,20,14.4,16.8,20,14.4,16.8,14,84.5,6.2,100,8.33,rain,,,,14.5,116.2,1017.2,55.6,6.4,149.4,12.9,6,,2019-03-09T07:13:03,2019-03-09T19:49:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",10/03/2019,22.5,16.5,19.1,22.5,16.5,19.1,15.3,79.1,0,0,0,,,,,15.9,222.5,1016.9,13,7,272.5,23.7,9,,2019-03-10T07:13:59,2019-03-10T19:48:11,0.11,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",11/03/2019,23.5,14.9,19.1,23.5,14.9,19.1,15.2,79.5,0,0,0,,,,,11.4,225.9,1018.2,15.1,6.8,285.8,24.9,10,,2019-03-11T07:14:54,2019-03-11T19:46:44,0.15,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",12/03/2019,23.5,17,19.9,23.5,17,19.9,15.7,78.2,0,0,0,,,,,9.8,5.9,1019,68.7,7,218.8,18.8,8,,2019-03-12T07:15:50,2019-03-12T19:45:17,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",13/03/2019,24.6,17,20.6,24.6,17,20.6,16.9,80.6,1.2,100,37.5,rain,,,,14.5,268.9,1019.4,53.4,7,224.5,19.3,8,,2019-03-13T07:16:45,2019-03-13T19:43:50,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",14/03/2019,25,16.9,20.5,25,16.9,20.5,17.2,83,0.3,100,12.5,rain,,,,11.4,220.2,1020.7,29.9,6.6,248.5,21.4,10,,2019-03-14T07:17:40,2019-03-14T19:42:22,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",15/03/2019,26,16.9,21,26,16.9,21,17,79.9,0,0,0,,,,,14.9,28.6,1022.6,13.1,7,302.4,26.3,10,,2019-03-15T07:18:35,2019-03-15T19:40:55,0.29,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",16/03/2019,25.1,17.5,21,25.1,17.5,21,17.1,80,0.3,100,12.5,rain,,,,8.1,83.9,1023,65.7,6.9,196.8,17.1,9,,2019-03-16T07:19:29,2019-03-16T19:39:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",17/03/2019,26.5,18.5,21.6,26.5,18.5,21.6,17.7,79.9,0,0,0,,,,,15.3,35.8,1024.7,39.6,6.9,255.7,22,9,,2019-03-17T07:20:23,2019-03-17T19:37:58,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778,3EMT9"
"Auckland,New Zealand",18/03/2019,23.5,18.5,20.3,23.5,18.5,20.3,18,87,2,100,4.17,rain,,,,9.6,45.2,1024.4,69.8,6.6,199.6,17.2,10,,2019-03-18T07:21:17,2019-03-18T19:36:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93110099999,C4778,3EMT9"
