name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auckland,New Zealand",12/01/2018,29,18.9,22.8,28.6,18.9,22.8,17.5,74.3,0,0,0,,,,,11.4,24.8,1015.9,19.7,7,562,49,10,,2018-01-12T06:14:49,2018-01-12T20:42:55,0.83,Clear,Clear conditions throughout the day.,clear-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",13/01/2018,27,20,22.8,27.9,20,22.8,18,75.4,0,0,0,,,,,17.2,37.5,1016.8,41,7,357.8,30.9,9,,2018-01-13T06:15:48,2018-01-13T20:42:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E8245,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",14/01/2018,27,19,22.7,27.9,19,22.7,17.4,73.4,0.1,100,4.17,rain,,,,19.7,34.3,1016,47.7,7,566.4,49.4,10,,2018-01-14T06:16:48,2018-01-14T20:42:25,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",15/01/2018,26.1,19,22.3,26.1,19,22.3,17.6,76.1,0,0,0,,,,,17.2,48.2,1017.2,55.6,7,413.3,35.9,10,,2018-01-15T06:17:49,2018-01-15T20:42:07,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",16/01/2018,25,20,22,25,20,22,16.2,70.2,0.2,100,8.33,rain,,,38,26.4,52.7,1017.2,80.7,6.9,534.4,46.6,10,,2018-01-16T06:18:50,2018-01-16T20:41:47,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",17/01/2018,24,20,21.7,24,20,21.7,16.2,71.4,0.4,100,16.67,rain,,,43.8,31.1,39.6,1016.6,81.4,6.9,483.2,42.1,7,,2018-01-17T06:19:52,2018-01-17T20:41:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",18/01/2018,21,19,20,21,19,20,19.1,94.7,5.2,100,8.33,rain,,,36.9,24.2,32.9,1014.4,88.8,4.4,315.8,27.6,1,,2018-01-18T06:20:55,2018-01-18T20:41:02,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,E8245,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",19/01/2018,26,19,22.2,26,19,22.2,19.5,85.9,12,100,8.33,rain,,,,20.8,30.3,1014.9,60.9,5,609,52.9,10,,2018-01-19T06:21:58,2018-01-19T20:40:36,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",20/01/2018,27,20,22.9,27.7,20,22.9,18.5,78,0,0,0,,,,,12.8,26.4,1018,19.2,6.7,661.9,57.5,10,,2018-01-20T06:23:01,2018-01-20T20:40:08,0.1,Clear,Clear conditions throughout the day.,clear-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",21/01/2018,27,20,23.2,28.2,20,23.2,19.7,81.8,0.3,100,12.5,rain,,,27.7,15,22.5,1018.1,54.2,6.7,523.5,45.5,10,,2018-01-21T06:24:05,2018-01-21T20:39:38,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",22/01/2018,25,19.1,21.8,25,19.1,21.8,20.2,91,3,100,4.17,rain,,,,11.4,17.3,1015.8,87.6,6.6,317.2,27.6,7,,2018-01-22T06:25:10,2018-01-22T20:39:07,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",23/01/2018,26,20.8,23.2,26,20.8,23.2,20.6,85.9,0.4,100,4.17,rain,,,,11.4,221.3,1015,58.4,6.8,557.6,48.4,10,,2018-01-23T06:26:15,2018-01-23T20:38:33,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,E8245,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",24/01/2018,26,20,22.6,26,20,22.6,19.3,82.2,0,0,0,,,,,15,209.6,1015.9,30.6,6.9,682.8,59.4,10,,2018-01-24T06:27:20,2018-01-24T20:37:58,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",25/01/2018,26,20.9,23,26,20.9,23,19.5,81.3,0,0,0,,,,,13.9,221.1,1016.2,63.3,7,448.6,39.1,10,,2018-01-25T06:28:26,2018-01-25T20:37:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",26/01/2018,27,21,23.5,28.7,21,23.6,19.9,80.7,0.6,100,4.17,rain,,,,11.4,224.3,1015.7,81.1,6.9,426.6,37.2,9,,2018-01-26T06:29:31,2018-01-26T20:36:42,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",27/01/2018,28,20,23.3,29.7,20,23.6,19.7,81.2,3,100,4.17,rain,,,,11.4,217.7,1016.4,36.6,6.9,458.4,39.9,7,,2018-01-27T06:30:37,2018-01-27T20:36:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",28/01/2018,28,19,23.5,29.2,19,23.7,18.7,76.6,0.8,100,8.33,rain,,,,10.3,66.9,1016.3,28.5,6.8,646,56.1,10,,2018-01-28T06:31:43,2018-01-28T20:35:19,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",29/01/2018,28,19,23.6,29.2,19,24,18.4,73.7,0,0,0,,,,,15,54.9,1019.1,24.1,7.3,503,43.6,10,,2018-01-29T06:32:49,2018-01-29T20:34:35,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"93119099999,E8245,NZAA,remote,93110099999,C4778"
"Auckland,New Zealand",30/01/2018,28,20,23,29.7,20,23.3,18.3,75.2,1.1,100,37.5,rain,,,26.4,17.2,50,1019.2,45.7,7,618.4,53.8,10,,2018-01-30T06:33:56,2018-01-30T20:33:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,E8245,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",31/01/2018,26,18,22.2,26,18,22.2,16.6,71.5,0,0,0,,,,,23,46.6,1013.2,51.7,6.9,581.3,50.6,10,,2018-01-31T06:35:02,2018-01-31T20:33:02,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",01/02/2018,23,21,21.9,23,21,21.9,20.1,89.6,19.4,100,8.33,rain,,,42.5,30,21.7,1001.4,92,4.9,299.9,26.3,1,,2018-02-01T06:36:08,2018-02-01T20:32:13,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",02/02/2018,23,18.9,20.7,23,18.9,20.7,15.4,72.2,12,100,4.17,rain,,,,20.8,232.2,999.1,60,6.6,532.3,46.3,8,,2018-02-02T06:37:14,2018-02-02T20:31:22,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",03/02/2018,20,16.1,17.8,20,16.1,17.8,15.3,85.7,6.2,100,8.33,rain,,,,25.3,92.1,1004.2,73.7,6.5,285.2,24.8,10,,2018-02-03T06:38:20,2018-02-03T20:30:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",04/02/2018,22.1,15.1,18.5,22.1,15.1,18.5,14.9,80,8.2,100,8.33,rain,,,,10.3,106.2,1013.2,76.5,7,378.4,32.9,8,,2018-02-04T06:39:27,2018-02-04T20:29:36,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,E8245,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",05/02/2018,23.9,16,20.1,23.9,16,20.1,17.2,84.3,4,100,8.33,rain,,,,12.8,209.8,1010.3,49.9,6.8,234.3,20.3,10,,2018-02-05T06:40:33,2018-02-05T20:28:41,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",06/02/2018,23,17.9,20.3,23,17.9,20.3,15.2,72.9,0,0,0,,,,,16.1,224.7,1010.5,21.5,7,257.1,22.2,9,,2018-02-06T06:41:38,2018-02-06T20:27:44,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",07/02/2018,24,16.9,20.1,24,16.9,20.1,14.8,72.2,1.8,100,29.17,rain,,,26.4,18.3,82.2,1016.5,61.9,7,322.1,27.7,10,,2018-02-07T06:42:44,2018-02-07T20:26:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",08/02/2018,22,16,19,22,16,19,13.1,69.3,0.2,100,8.33,rain,,,,16.1,110.4,1019.7,30.1,7,178.3,15.4,7,,2018-02-08T06:43:50,2018-02-08T20:25:46,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",09/02/2018,20,16,18.1,20,16,18.1,16.4,90.4,7,100,8.33,rain,,,,16.1,134.5,1013.5,77.9,7.1,100.7,8.7,5,,2018-02-09T06:44:55,2018-02-09T20:24:45,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",10/02/2018,23,19,21.1,23,19,21.1,20.7,97.3,5.8,100,12.5,rain,,,,15,72.2,1008.9,95,5.6,55.8,4.8,2,,2018-02-10T06:46:00,2018-02-10T20:23:43,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",11/02/2018,23.1,21,22.4,23.1,21,22.4,22,97.4,28,100,16.67,rain,,,,20.8,37.2,1005.4,96.8,4.5,52.1,4.4,2,,2018-02-11T06:47:05,2018-02-11T20:22:39,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",12/02/2018,28,20.9,23.8,30.9,20.9,24.2,21.8,89.1,6,100,4.17,rain,,,,15,29.6,1009.3,70.7,6.7,313.6,27.1,10,,2018-02-12T06:48:09,2018-02-12T20:21:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",13/02/2018,24,22,22.9,24,22,22.9,22.2,95.6,9,100,8.33,rain,,,27.7,16.1,18.4,1012.6,79.7,5.6,68.3,6,4,,2018-02-13T06:49:14,2018-02-13T20:20:28,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",14/02/2018,26,21,22.7,26,21,22.7,21.2,91.8,3,100,4.17,rain,,,,12.8,17.8,1012.5,90.8,6.4,149.8,13.1,5,,2018-02-14T06:50:18,2018-02-14T20:19:21,0.94,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",15/02/2018,24,19,21.6,24,19,21.6,18,80.5,0.2,100,4.17,rain,,,,13.9,208.8,1014.3,32.9,6.7,379.5,32.8,10,,2018-02-15T06:51:21,2018-02-15T20:18:12,0.97,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",16/02/2018,27.9,16.8,21.8,29.1,16.8,22,17.9,80.2,0,0,0,,,,,10.3,181.9,1015.8,2.1,7,375.4,32.4,10,,2018-02-16T06:52:25,2018-02-16T20:17:03,0,Clear,Clear conditions throughout the day.,clear-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",17/02/2018,26.1,19.8,22.9,26.1,19.8,22.9,19.8,83.6,0.1,100,4.17,rain,,,,13.9,16.9,1015.6,48.4,6.7,188.4,16.2,6,,2018-02-17T06:53:28,2018-02-17T20:15:52,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",18/02/2018,26,20,23.2,26,20,23.2,20.2,84.4,0,0,0,,,,,9.2,17,1016.9,47,6.4,200.7,17.4,8,,2018-02-18T06:54:30,2018-02-18T20:14:40,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",19/02/2018,27,22,23.5,29.2,22,23.6,21.5,88.7,0.2,100,4.17,rain,,,,11.4,0,1014.3,85.7,6.3,130.4,11.2,5,,2018-02-19T06:55:33,2018-02-19T20:13:27,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",20/02/2018,26,22,23.7,26,22,23.7,20.6,83.1,8,100,8.33,rain,,,41.4,30,352.9,1005.2,78.6,6,228.2,19.6,9,,2018-02-20T06:56:35,2018-02-20T20:12:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",21/02/2018,23.1,17.1,20.7,23.1,17.1,20.7,16.1,75.4,0.2,100,4.17,rain,,,,20.8,276.1,1006.6,74.4,6.7,301.7,26.3,10,,2018-02-21T06:57:36,2018-02-21T20:10:58,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93110099999"
"Auckland,New Zealand",22/02/2018,22.1,16.1,18.9,22.1,16.1,18.9,15,78.7,3.2,100,12.5,rain,,,,19.7,267.6,1007.8,40,7.3,258.6,22.6,8,,2018-02-22T06:58:38,2018-02-22T20:09:43,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"9,311,909,999,993,110,000,000"
"Auckland,New Zealand",23/02/2018,22,15.9,19,22,15.9,19,14.8,77.4,1.2,100,8.33,rain,,,,17.2,221.4,1011.5,34.1,7,311,26.9,10,,2018-02-23T06:59:39,2018-02-23T20:08:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",24/02/2018,23,15.9,19.2,23,15.9,19.2,14.6,75.7,0,0,0,,,,,12.8,200.8,1016.1,1.2,7,306.9,26.4,10,,2018-02-24T07:00:39,2018-02-24T20:07:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",25/02/2018,24,14.8,19.2,24,14.8,19.2,14.7,76.6,0,0,0,,,,,13.9,206.3,1015.6,12.3,7.3,244.8,21.2,9,,2018-02-25T07:01:40,2018-02-25T20:05:50,0.32,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",26/02/2018,23.1,16,20.1,23.1,16,20.1,15.4,75.4,0.7,100,20.83,rain,,,,18.3,268.1,1012.9,37.8,7.3,294.5,25.4,10,,2018-02-26T07:02:40,2018-02-26T20:04:31,0.36,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",27/02/2018,24,18.9,20.3,24,18.9,20.3,18,87.1,3,100,54.17,rain,,,,16.1,48.2,1017.1,90.4,6.6,164,14.2,7,,2018-02-27T07:03:39,2018-02-27T20:03:11,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",28/02/2018,23,18.9,20.7,23,18.9,20.7,16.7,78.9,1.4,100,8.33,rain,,,,23,51.8,1017.4,76.3,6.6,142.7,12.4,4,,2018-02-28T07:04:38,2018-02-28T20:01:50,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",01/03/2018,24,18.9,20.8,24,18.9,20.8,17.3,80.6,0.7,100,25,rain,,,,20.8,65.5,1013,50.5,6.9,190.1,16.4,7,,2018-03-01T07:05:37,2018-03-01T20:00:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",02/03/2018,25,19.8,21.5,25,19.8,21.5,17.9,80.6,0,0,0,,,,33.3,21.9,60.4,1011.5,69.5,6.6,182.7,15.9,7,,2018-03-02T07:06:36,2018-03-02T19:59:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",03/03/2018,25,18,21.2,25,18,21.2,16.2,73.8,0,0,0,,,,,19.7,65.9,1011.6,69.3,6.5,267.5,23.4,10,,2018-03-03T07:07:34,2018-03-03T19:57:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",04/03/2018,25.1,17.9,21.4,25.1,17.9,21.4,16.7,75.2,0,0,0,,,,,11.4,67.4,1010.9,73.2,6.7,218.1,18.8,9,,2018-03-04T07:08:32,2018-03-04T19:56:20,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,E0594,NZAA,93110099999,C4778"
"Auckland,New Zealand",05/03/2018,26,16,21,26,16,21,18.1,84.3,0,0,0,,,,,13.9,211.7,1010.7,5.8,6.9,207.8,17.9,9,,2018-03-05T07:09:29,2018-03-05T19:54:56,0.59,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",06/03/2018,26.1,18,21.9,26.1,18,21.9,18.2,81.8,3.2,100,12.5,rain,,,,8.1,223.4,1009.8,44.2,6.4,204.3,17.6,10,,2018-03-06T07:10:26,2018-03-06T19:53:32,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",07/03/2018,26,18,21.7,26,18,21.7,17.7,78.9,13.9,100,66.67,rain,,,,18.3,333.8,1003.5,82.1,6.6,237.4,20.5,10,,2018-03-07T07:11:23,2018-03-07T19:52:07,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",08/03/2018,23,17,19.4,23,17,19.4,16.4,83.3,1.8,100,12.5,rain,,,,13.9,107.9,1002.8,47,7.1,130.1,11.3,5,,2018-03-08T07:12:20,2018-03-08T19:50:41,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZWP,NZAA,93110099999,C4778,93112099999"
"Auckland,New Zealand",09/03/2018,24.9,17,20.2,24.9,17,20.2,16.4,79.5,2.8,100,20.83,rain,,,,16.1,169.8,1008.7,25,7.3,311.6,27,10,,2018-03-09T07:13:16,2018-03-09T19:49:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",10/03/2018,23.1,14.1,18.9,23.1,14.1,18.9,12.1,65.4,0,0,0,,,,,9.2,172.4,1018.3,41.2,7,290.9,25.2,10,,2018-03-10T07:14:12,2018-03-10T19:47:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",11/03/2018,22.1,15,18.8,22.1,15,18.8,12.2,66.8,0,0,0,,,,,16.1,112.7,1019.3,42.9,7,237.4,20.4,10,,2018-03-11T07:15:07,2018-03-11T19:46:23,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",12/03/2018,17,15,16.4,17,15,16.4,13.4,83,9.2,100,8.33,rain,,,,19.7,167.7,1009.8,35.2,6.7,46.2,4,2,,2018-03-12T07:16:03,2018-03-12T19:44:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",13/03/2018,23,18,20,23,18,20,14.8,72.5,2,100,4.17,rain,,,,27.7,239.6,1007.5,73,7,219.8,19.2,9,,2018-03-13T07:16:58,2018-03-13T19:43:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",14/03/2018,22,16,19.2,22,16,19.2,13.5,70.9,1.8,100,8.33,rain,,,,21.9,222.8,1016.7,38.2,6.8,289.4,25.1,10,,2018-03-14T07:17:53,2018-03-14T19:42:01,0.88,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",15/03/2018,20.9,13,17.3,20.9,13,17.3,12.8,76,0,0,0,,,,,10.3,251.7,1019.7,13,7,195.7,16.8,7,,2018-03-15T07:18:48,2018-03-15T19:40:33,0.92,Clear,Clear conditions throughout the day.,clear-day,"93119099999,E8245,NZAA,93110099999,C4778"
"Auckland,New Zealand",16/03/2018,22.1,14.1,18.4,22.1,14.1,18.4,15.3,82.8,0,0,0,,,,,12.8,270,1015,36.1,6.8,210.1,18,9,,2018-03-16T07:19:42,2018-03-16T19:39:05,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",17/03/2018,23,16,19.1,23,16,19.1,15.7,82.1,0,0,0,,,,,18.3,92.3,1017.9,67.4,6.7,159.9,13.8,6,,2018-03-17T07:20:36,2018-03-17T19:37:36,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
"Auckland,New Zealand",18/03/2018,22.1,15,18.8,22.1,15,18.8,12.7,68.5,0,0,0,,,,,16.1,99.7,1024.9,61.4,6.9,230.9,20,9,,2018-03-18T07:21:30,2018-03-18T19:36:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93110099999,C4778"
